Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Latin America & Caribbean (excluding high income),LAC,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,26.08988046,25.37704664,27.99128842,26.55679044,25.16317194,25.42519322,26.49255299,27.87283186,28.86152028,30.44971277,30.88990235,31.19398339,32.34372749,32.4648872,33.06430333,32.68566372,32.79151534,32.90768535,33.10260136,32.31587711,42.22118393,40.77632354,35.75616065
Latin America & Caribbean (excluding high income),LAC,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,21.07113176,21.07666646,27.54659909,27.99041678,26.61346599,26.9519413,27.25364616,26.91116369,26.8678812,30.79174919,31.57036494,31.69019969,33.02964946,32.96524533,33.89341922,35.45278978,35.91284083,34.57400526,34.98008451,35.24932499,44.539693,36.89685288,32.50522061
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,25.18829517,24.37471772,26.75591543,25.46376528,24.12295248,24.25694821,25.26125517,26.218555,26.90490595,28.32265784,28.8511042,29.41659561,30.14679905,30.1175157,31.02750591,30.8358095,30.75637865,31.40152381,31.8138379,31.30429854,40.94090301,39.72348068,35.35469575
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,21.79509406,21.71962126,27.11795434,27.7832934,26.3684476,26.34373186,26.51727147,26.64366348,26.74844113,30.50781459,31.07939771,31.58875024,33.04626723,33.20434889,34.45138756,36.0651422,36.57595664,35.04266552,35.7235571,35.77609904,44.72936157,36.96888007,32.47294131
Least developed countries: UN classification,LDC,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,45.23050062,43.99998045,44.06992236,47.09453934,46.01158883,37.89322686,53.55895981,37.28652673,34.57539456,32.79773246,33.6032746,30.59677984,29.08338067,28.70740291,27.71034173,27.36931905,27.50049037,27.71354768,29.50390675,29.97441181,45.42528627,46.08775904,..
Least developed countries: UN classification,LDC,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,21.80254363,25.23671271,24.87836763,25.28345311,25.87604744,28.06067513,29.53307218,29.30824014,22.05181025,23.05799267,25.43979633,25.78377595,25.59907113,27.35596549,27.66743478,25.68224913,26.95601173,24.92311762,26.85112543,25.83776674,26.70180061,26.5371182,..
Low & middle income,LMY,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,50.97792338,50.44436968,50.84243094,42.40617197,41.55790246,36.51459999,35.8934087,39.19688362,40.47794595,42.91983579,42.88431994,44.23877016,43.43807728,43.67655503,45.71497261,45.720871,46.02624748,46.6884034,46.93275381,47.61808417,57.17739629,53.35883348,49.62267739
Low & middle income,LMY,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,28.37786739,28.28084265,30.10984487,30.98124684,30.09746663,30.3484212,30.92244298,31.70289657,32.9306509,34.27165552,32.38767079,31.81481458,30.92761607,32.12335458,30.37406443,31.59714452,32.72956395,32.39171117,32.99395555,33.83785854,42.4843572,40.26739659,35.96375809
Low income,LIC,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,28.39425508,30.96603933,28.85899667,30.73431357,31.76789516,30.51593866,29.81925754,29.38606943,26.41882693,24.64250659,23.93365143,23.7616824,27.78970535,23.95667564,26.02130571,30.64351308,27.1198304,..
Low income,LIC,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,16.85201145,23.2147788,21.55480022,19.62816269,21.78245961,23.88074775,30.36831892,27.94176279,26.30246613,27.86181135,26.09116192,29.65632847,23.82472468,27.32738087,24.66805623,26.82782602,..,..
Lower middle income,LMC,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,47.03046273,51.18020696,52.07404824,52.07155839,52.95104185,46.00366311,49.90633394,46.87371745,48.66514741,48.50380252,49.074241,48.24580741,48.67775585,49.5888239,49.13302529,50.56716622,50.02584312,50.01889092,50.90605545,50.40982655,61.28236412,62.4337109,..
Lower middle income,LMC,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,28.6510743,30.49054559,30.43844247,32.91454294,32.84097033,32.64741378,32.63211066,31.40465541,35.28185721,36.70972851,38.12994423,34.81691053,37.1776544,38.74615471,38.06723479,39.17032884,40.62232364,41.47556609,42.43705734,41.51491379,45.9075216,42.93088871,38.87624244
Middle East & North Africa,MEA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,29.19325622,26.25798036,26.27824847,27.44536362,26.65686985,28.21137858,29.83530617,30.3384888,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,17.00166895,20.2813681,21.65190543,21.42885493,22.1452319,23.29921829,24.97837287,26.1599202,30.06519944,32.70981219,32.2323587,33.11474389,34.35693052,36.68093187,33.84460044,47.7229995,..,..
Middle East & North Africa (excluding high income),MNA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,29.28474228,29.37682954,27.39289233,28.02040534,27.06067031,25.12291337,25.37203779,23.49699684,23.84616712,25.25421433,24.92867498,24.26902066,25.30942688,25.51308205,23.41509904,24.47179749,24.19043191,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,16.36089976,19.58827826,21.32096755,21.16838701,21.9816306,23.3698973,25.14012854,26.15635013,29.9862492,32.62347065,32.15146868,32.97688922,34.13025838,36.4744913,34.02444046,47.96323218,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,29.25110602,29.30237401,27.54221034,28.27181547,27.28877887,25.35413859,25.67006644,23.64726249,24.00827223,25.34919029,24.94213945,24.34807769,25.49530538,25.66649538,23.78128409,24.84826894,24.55321149,..
Middle income,MIC,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,51.09166136,50.54920963,50.95794848,42.47316118,41.62885881,36.56581487,35.92451294,39.26190386,40.54030611,42.99116383,42.96506094,44.32843571,43.52543407,43.7838411,45.85587594,45.86655474,46.1752705,46.80810265,47.07827808,47.75413774,57.34346543,53.51617965,49.71907578
Middle income,MIC,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,28.48043008,28.37721407,30.20803493,31.13134838,30.26309736,30.56823147,31.04801084,31.86744324,33.1673123,34.49356643,32.5429542,31.83959691,30.97873312,32.22301106,30.41822155,31.69392468,32.78361796,32.53121541,33.08622967,33.98525616,42.73149116,40.46654817,36.11127615
North America,NAC,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,39.95836337,42.31177073,44.28310898,45.57117874,44.58771722,44.90680325,45.70395297,46.16716255,46.5920135,49.06945995,46.87650506,46.81422183,46.58529598,46.12994073,46.01950291,46.42718011,47.00084057,47.2888925,47.53609879,48.99247515,58.81113243,58.7094448,54.20775313
North America,NAC,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,29.30282682,29.66239865,31.26184471,30.92745256,30.19050629,30.28728285,30.8344186,31.10846364,32.9559742,35.0885018,34.96864663,36.66227156,37.27517812,38.94493535,39.30003292,39.70112907,40.84574435,40.81698814,40.63103131,40.49770188,53.25859711,50.62079774,43.39662534
Not classified,INX,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,39.10584484,39.94895954,41.12749918,41.90071261,41.4448229,41.87521539,42.18887701,42.40443781,42.96472844,45.14586931,44.43077945,45.18740944,45.7229286,45.97292506,47.11879543,47.63031422,48.50254288,48.81903282,48.98336063,49.37017961,57.32186679,56.53348403,52.34327597
OECD members,OED,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,37.29654351,37.75882749,38.51792502,38.24380693,38.00209171,38.54933705,39.10916111,39.53474908,40.56811088,43.16749579,42.47460455,43.32090685,44.22739197,44.96771902,46.01874646,47.27164972,47.63215386,47.6101435,47.76291733,48.51956818,58.5106982,55.88410781,49.97080233
Other small states,OSS,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,17.43734782,19.34108722,17.68417534,18.60730634,18.83604253,16.09457935,14.71451328,16.53551028,16.38294078,28.3976296,22.66679543,18.54273228
Other small states,OSS,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,36.7799054,..,32.35192418,33.49596631,35.23733315,35.01779096,33.89092092,33.7162383,33.05778178,32.96733542,35.90497301,46.02435341,44.6229499,41.16556168
Pacific island small states,PSS,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,27.67478337,22.71186863,32.20747061,33.12726362,34.06313018,31.26901751,15.0352617,15.71945401,11.51601252,7.869623373,6.904770163,11.03531332,11.45477877,13.4680814,13.22680956,11.64070483,11.07666162,9.127391587,9.668688381,9.756657937,24.98905664,35.16160692,18.12308329
Pacific island small states,PSS,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,25.34273247,21.80223115,20.64495939,22.37114169,18.82690476,21.78872329,19.91820103,19.97541562,18.60968222,23.35008634,19.4785498,19.74326821,22.60593252,21.60119454,23.39232975,22.25858889,23.30431058,23.15490897,21.9613664,26.31907353,30.87276959,27.20727955,23.94776971
Post-demographic dividend,PST,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,39.14469467,40.4878396,41.20411276,42.16563478,41.72124695,41.83564721,42.05730187,42.09485302,42.72376226,44.97919269,43.95645522,44.64105692,45.31855597,45.42891048,46.61962183,47.29026309,48.17358006,48.39120132,48.46714973,48.96302261,56.74863253,56.08909918,52.1485803
Post-demographic dividend,PST,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,39.31069369,40.32224428,40.4792084,40.20563473,39.95208737,40.34891336,40.97950447,41.16530854,42.1984369,44.44639054,43.64640908,44.35999656,45.23804466,45.36648838,46.22141258,47.33693182,47.63722036,47.57978222,47.5705783,48.17070295,58.33801998,56.26596867,50.59221346
Pre-demographic dividend,PRE,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,17.72896345,26.08261827,16.50102116,14.50244013,15.14197276,16.58391268,17.07365978,18.02679639,22.87267789,24.00072701,23.11752136,18.73691529,21.47158863,22.91253349,22.76689787,38.6196559,33.40533354,..
Pre-demographic dividend,PRE,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,33.1979966,31.7463338,28.60281663,23.44642899,25.27924335,26.17336378,28.45301468,26.46270493,27.23412967,30.38822688,26.02830048,26.96905427,27.23691729,29.71109426,28.4247247,29.78733213,26.69587046,..
Small states,SST,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,..,..,..,18.53973202,19.39970648,17.7607295,18.90779195,18.3605864,15.65449813,14.66860182,16.5518223,16.50974359,27.98700611,22.97787907,19.69556576
Small states,SST,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,..,..,..,..,..,..,..,..,31.1700552,35.4215637,35.96535576,34.24923013,35.45926294,37.17538027,37.53881431,36.32661071,36.7786367,36.77101534,35.5553402,38.07465953,46.30289755,44.62043394,40.16368666
South Asia,SAS,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,55.66390758,56.74710677,59.70504486,59.97734503,63.27082399,65.22665223,66.69431809,67.14864104,67.83551635,66.83232038,66.51009208,64.49864293,65.65986566,65.72199846,66.25722504,68.26239656,68.40603919,68.37329307,69.39866896,69.05168812,76.71762164,78.5544356,75.40090105
South Asia,SAS,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,24.34898252,24.29086209,26.65363627,33.50282893,35.66400491,33.19480801,34.41730851,31.98626099,41.52581354,43.50874667,48.02764529,41.64813439,47.25661576,48.4713806,46.30576046,48.40982798,51.93823163,51.86795025,53.0833498,51.96404707,56.94303714,54.30296578,48.08051026
South Asia (IDA & IBRD),TSA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,55.66390758,56.74710677,59.70504486,59.97734503,63.27082399,65.22665223,66.69431809,67.14864104,67.83551635,66.83232038,66.51009208,64.49864293,65.65986566,65.72199846,66.25722504,68.26239656,68.40603919,68.37329307,69.39866896,69.05168812,76.71762164,78.5544356,75.40090105
South Asia (IDA & IBRD),TSA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,24.34898252,24.29086209,26.65363627,33.50282893,35.66400491,33.19480801,34.41730851,31.98626099,41.52581354,43.50874667,48.02764529,41.64813439,47.25661576,48.4713806,46.30576046,48.40982798,51.93823163,51.86795025,53.0833498,51.96404707,56.94303714,54.30296578,48.08051026
Sub-Saharan Africa,SSF,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,39.38963127,39.61754642,38.23849628,36.9148378,36.86911932,19.29599326,25.85547216,18.67951891,18.23865383,18.21821656,19.81396975,21.64280851,21.25377973,22.73531407,21.53751085,23.47061559,20.20010098,21.13471331,21.09683737,21.8885746,36.33550384,36.23666997,30.50904919
Sub-Saharan Africa,SSF,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,30.52575648,32.04595821,32.60122924,29.11174948,27.37871574,30.02688151,29.97434681,29.11777782,27.39671271,32.25704315,32.76968649,33.6911352,32.48164102,33.88445301,35.57486096,34.76270351,37.14949319,36.96115052,37.76802505,37.79334085,43.78982369,40.20039616,33.86332696
Sub-Saharan Africa (excluding high income),SSA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,39.44927714,39.673772,38.29369659,36.96873793,36.92089921,19.31717346,25.887876,18.70330291,18.2619753,18.23607741,19.83187872,21.66272336,21.2523109,22.72594664,21.52727784,23.46316029,20.19547785,21.12839382,21.07172365,21.86753113,36.32754741,36.22822638,30.50904919
Sub-Saharan Africa (excluding high income),SSA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,30.48880571,32.00264774,32.58769725,29.08951311,27.35972435,30.02809257,29.97127509,29.10156339,27.37567895,32.25121413,32.77759441,33.68792476,32.43810583,33.82190208,35.52000895,34.70063006,37.08411975,36.88347629,37.68829546,37.7141494,43.73564826,40.12737878,33.86332696
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,39.38963127,39.61754642,38.23849628,36.9148378,36.86911932,19.29599326,25.85547216,18.67951891,18.23865383,18.21821656,19.81396975,21.64280851,21.25377973,22.73531407,21.53751085,23.47061559,20.20010098,21.13471331,21.09683737,21.8885746,36.33550384,36.23666997,30.50904919
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,30.52575648,32.04595821,32.60122924,29.11174948,27.37871574,30.02688151,29.97434681,29.11777782,27.39671271,32.25704315,32.76968649,33.6911352,32.48164102,33.88445301,35.57486096,34.76270351,37.14949319,36.96115052,37.76802505,37.79334085,43.78982369,40.20039616,33.86332696
